state,district,year,month,enrolments,growth_rate,rolling_3m
Manipur,Jiribam,2025.0,8.0,3,50.0,2.3333333333333335
Manipur,Jiribam,2025.0,9.0,1,-66.66666666666667,2.0
Manipur,Jiribam,2025.0,10.0,3,200.0,2.3333333333333335
Manipur,Jiribam,2025.0,11.0,1,-66.66666666666667,1.6666666666666667
Manipur,Jiribam,2025.0,12.0,1,0.0,1.6666666666666667
Manipur,Kakching,2025.0,1.0,2,,
Manipur,Kakching,2025.0,2.0,2,0.0,
Manipur,Kakching,2025.0,3.0,1,-50.0,1.6666666666666667
Manipur,Kakching,2025.0,5.0,2,100.0,1.6666666666666667
Manipur,Kakching,2025.0,6.0,1,-50.0,1.3333333333333333
Manipur,Kakching,2025.0,7.0,1,0.0,1.3333333333333333
Manipur,Kakching,2025.0,8.0,2,100.0,1.3333333333333333
Manipur,Kakching,2025.0,9.0,3,50.0,2.0
Manipur,Kakching,2025.0,10.0,2,-33.333333333333336,2.3333333333333335
Manipur,Kakching,2025.0,11.0,1,-50.0,2.0
Manipur,Kakching,2025.0,12.0,1,0.0,1.3333333333333333
Manipur,Pherzawl,2025.0,10.0,1,,
Manipur,Senapati,2025.0,1.0,10,,
Manipur,Senapati,2025.0,2.0,26,160.0,
Manipur,Senapati,2025.0,3.0,16,-38.46153846153846,17.333333333333332
Manipur,Senapati,2025.0,4.0,8,-50.0,16.666666666666668
Manipur,Senapati,2025.0,5.0,17,112.5,13.666666666666666
Manipur,Senapati,2025.0,6.0,18,5.882352941176472,14.333333333333334
Manipur,Senapati,2025.0,7.0,6,-66.66666666666667,13.666666666666666
Manipur,Senapati,2025.0,8.0,17,183.33333333333334,13.666666666666666
Manipur,Senapati,2025.0,9.0,13,-23.529411764705888,12.0
Manipur,Senapati,2025.0,10.0,19,46.153846153846146,16.333333333333332
Manipur,Senapati,2025.0,11.0,17,-10.526315789473683,16.333333333333332
Manipur,Senapati,2025.0,12.0,13,-23.529411764705888,16.333333333333332
Manipur,Tamenglong,2025.0,1.0,5,,
Manipur,Tamenglong,2025.0,2.0,9,80.0,
Manipur,Tamenglong,2025.0,3.0,4,-55.55555555555556,6.0
Manipur,Tamenglong,2025.0,4.0,4,0.0,5.666666666666667
Manipur,Tamenglong,2025.0,5.0,7,75.0,5.0
Manipur,Tamenglong,2025.0,6.0,8,14.28571428571428,6.333333333333333
Manipur,Tamenglong,2025.0,7.0,4,-50.0,6.333333333333333
Manipur,Tamenglong,2025.0,8.0,8,100.0,6.666666666666667
Manipur,Tamenglong,2025.0,9.0,9,12.5,7.0
Manipur,Tamenglong,2025.0,10.0,8,-11.111111111111116,8.333333333333334
Manipur,Tamenglong,2025.0,11.0,8,0.0,8.333333333333334
Manipur,Tamenglong,2025.0,12.0,8,0.0,8.0
Manipur,Thoubal,2025.0,1.0,7,,
Manipur,Thoubal,2025.0,2.0,13,85.71428571428572,
Manipur,Thoubal,2025.0,3.0,7,-46.15384615384615,9.0
Manipur,Thoubal,2025.0,4.0,6,-14.28571428571429,8.666666666666666
Manipur,Thoubal,2025.0,5.0,10,66.66666666666667,7.666666666666667
Manipur,Thoubal,2025.0,6.0,11,10.000000000000009,9.0
Manipur,Thoubal,2025.0,7.0,9,-18.181818181818176,10.0
Manipur,Thoubal,2025.0,8.0,9,0.0,9.666666666666666
Manipur,Thoubal,2025.0,9.0,10,11.111111111111116,9.333333333333334
Manipur,Thoubal,2025.0,10.0,10,0.0,9.666666666666666
Manipur,Thoubal,2025.0,11.0,11,10.000000000000009,10.333333333333334
Manipur,Thoubal,2025.0,12.0,11,0.0,10.666666666666666
Manipur,Ukhrul,2025.0,1.0,3,,
Manipur,Ukhrul,2025.0,2.0,7,133.33333333333334,
Manipur,Ukhrul,2025.0,3.0,7,0.0,5.666666666666667
Manipur,Ukhrul,2025.0,4.0,4,-42.85714285714286,6.0
Manipur,Ukhrul,2025.0,5.0,4,0.0,5.0
Manipur,Ukhrul,2025.0,6.0,7,75.0,5.0
Manipur,Ukhrul,2025.0,7.0,3,-57.14285714285714,4.666666666666667
Manipur,Ukhrul,2025.0,8.0,7,133.33333333333334,5.666666666666667
Manipur,Ukhrul,2025.0,9.0,8,14.28571428571428,6.0
Manipur,Ukhrul,2025.0,10.0,7,-12.5,7.333333333333333
Manipur,Ukhrul,2025.0,11.0,3,-57.14285714285714,6.0
Manipur,Ukhrul,2025.0,12.0,6,100.0,5.333333333333333
Meghalaya,East Garo Hills,2025.0,1.0,15,,
Meghalaya,East Garo Hills,2025.0,2.0,4,-73.33333333333334,
Meghalaya,East Garo Hills,2025.0,3.0,6,50.0,8.333333333333334
Meghalaya,East Garo Hills,2025.0,4.0,2,-66.66666666666667,4.0
Meghalaya,East Garo Hills,2025.0,5.0,6,200.0,4.666666666666667
Meghalaya,East Garo Hills,2025.0,6.0,2,-66.66666666666667,3.3333333333333335
Meghalaya,East Garo Hills,2025.0,7.0,1,-50.0,3.0
Meghalaya,East Garo Hills,2025.0,8.0,5,400.0,2.6666666666666665
Meghalaya,East Garo Hills,2025.0,9.0,3,-40.0,3.0
Meghalaya,East Garo Hills,2025.0,10.0,6,100.0,4.666666666666667
Meghalaya,East Garo Hills,2025.0,11.0,6,0.0,5.0
Meghalaya,East Garo Hills,2025.0,12.0,6,0.0,6.0
Meghalaya,East Jaintia Hills,2025.0,1.0,12,,
Meghalaya,East Jaintia Hills,2025.0,2.0,4,-66.66666666666667,
Meghalaya,East Jaintia Hills,2025.0,3.0,4,0.0,6.666666666666667
Meghalaya,East Jaintia Hills,2025.0,4.0,2,-50.0,3.3333333333333335
Meghalaya,East Jaintia Hills,2025.0,5.0,4,100.0,3.3333333333333335
Meghalaya,East Jaintia Hills,2025.0,6.0,2,-50.0,2.6666666666666665
Meghalaya,East Jaintia Hills,2025.0,7.0,2,0.0,2.6666666666666665
Meghalaya,East Jaintia Hills,2025.0,8.0,3,50.0,2.3333333333333335
Meghalaya,East Jaintia Hills,2025.0,9.0,3,0.0,2.6666666666666665
Meghalaya,East Jaintia Hills,2025.0,10.0,4,33.33333333333333,3.3333333333333335
Meghalaya,East Jaintia Hills,2025.0,11.0,4,0.0,3.6666666666666665
Meghalaya,East Jaintia Hills,2025.0,12.0,5,25.0,4.333333333333333
Meghalaya,East Khasi Hills,2025.0,1.0,122,,
Meghalaya,East Khasi Hills,2025.0,2.0,41,-66.39344262295081,
Meghalaya,East Khasi Hills,2025.0,3.0,43,4.878048780487809,68.66666666666667
Meghalaya,East Khasi Hills,2025.0,4.0,22,-48.837209302325576,35.333333333333336
Meghalaya,East Khasi Hills,2025.0,5.0,47,113.63636363636363,37.333333333333336
Meghalaya,East Khasi Hills,2025.0,6.0,22,-53.191489361702125,30.333333333333332
Meghalaya,East Khasi Hills,2025.0,7.0,8,-63.63636363636363,25.666666666666668
Meghalaya,East Khasi Hills,2025.0,8.0,31,287.5,20.333333333333332
Meghalaya,East Khasi Hills,2025.0,9.0,32,3.2258064516129004,23.666666666666668
Meghalaya,East Khasi Hills,2025.0,10.0,41,28.125,34.666666666666664
Meghalaya,East Khasi Hills,2025.0,11.0,40,-2.4390243902439046,37.666666666666664
Meghalaya,East Khasi Hills,2025.0,12.0,43,7.499999999999996,41.333333333333336
Meghalaya,Eastern West Khasi Hills,2025.0,1.0,2,,
Meghalaya,Eastern West Khasi Hills,2025.0,2.0,2,0.0,
Meghalaya,Eastern West Khasi Hills,2025.0,3.0,2,0.0,2.0
Meghalaya,Eastern West Khasi Hills,2025.0,4.0,1,-50.0,1.6666666666666667
Meghalaya,Eastern West Khasi Hills,2025.0,5.0,2,100.0,1.6666666666666667
Meghalaya,Eastern West Khasi Hills,2025.0,6.0,2,0.0,1.6666666666666667
Meghalaya,Eastern West Khasi Hills,2025.0,7.0,1,-50.0,1.6666666666666667
Meghalaya,Eastern West Khasi Hills,2025.0,8.0,1,0.0,1.3333333333333333
Meghalaya,Eastern West Khasi Hills,2025.0,9.0,1,0.0,1.0
Meghalaya,Eastern West Khasi Hills,2025.0,10.0,1,0.0,1.0
Meghalaya,Eastern West Khasi Hills,2025.0,11.0,1,0.0,1.0
Meghalaya,Eastern West Khasi Hills,2025.0,12.0,2,100.0,1.3333333333333333
Meghalaya,Kamrup,2025.0,1.0,1,,
Meghalaya,North Garo Hills,2025.0,1.0,16,,
Meghalaya,North Garo Hills,2025.0,2.0,5,-68.75,
Meghalaya,North Garo Hills,2025.0,3.0,8,60.00000000000001,9.666666666666666
Meghalaya,North Garo Hills,2025.0,4.0,3,-62.5,5.333333333333333
Meghalaya,North Garo Hills,2025.0,5.0,7,133.33333333333334,6.0
Meghalaya,North Garo Hills,2025.0,6.0,2,-71.42857142857143,4.0
Meghalaya,North Garo Hills,2025.0,8.0,5,150.0,4.666666666666667
Meghalaya,North Garo Hills,2025.0,9.0,5,0.0,4.0
Meghalaya,North Garo Hills,2025.0,10.0,5,0.0,5.0
Meghalaya,North Garo Hills,2025.0,11.0,5,0.0,5.0
Meghalaya,North Garo Hills,2025.0,12.0,8,60.00000000000001,6.0
Meghalaya,Ri Bhoi,2025.0,1.0,29,,
Meghalaya,Ri Bhoi,2025.0,2.0,10,-65.51724137931035,
Meghalaya,Ri Bhoi,2025.0,3.0,12,19.999999999999996,17.0
Meghalaya,Ri Bhoi,2025.0,4.0,7,-41.666666666666664,9.666666666666666
Meghalaya,Ri Bhoi,2025.0,5.0,14,100.0,11.0
Meghalaya,Ri Bhoi,2025.0,6.0,10,-28.57142857142857,10.333333333333334
Meghalaya,Ri Bhoi,2025.0,7.0,5,-50.0,9.666666666666666
Meghalaya,Ri Bhoi,2025.0,8.0,11,120.00000000000001,8.666666666666666
Meghalaya,Ri Bhoi,2025.0,9.0,11,0.0,9.0
Meghalaya,Ri Bhoi,2025.0,10.0,15,36.36363636363635,12.333333333333334
Meghalaya,Ri Bhoi,2025.0,11.0,14,-6.666666666666665,13.333333333333334
Meghalaya,Ri Bhoi,2025.0,12.0,10,-28.57142857142857,13.0
Meghalaya,South Garo Hills,2025.0,1.0,24,,
Meghalaya,South Garo Hills,2025.0,2.0,5,-79.16666666666666,
Meghalaya,South Garo Hills,2025.0,3.0,7,39.99999999999999,12.0
Meghalaya,South Garo Hills,2025.0,4.0,5,-28.57142857142857,5.666666666666667
Meghalaya,South Garo Hills,2025.0,5.0,8,60.00000000000001,6.666666666666667
Meghalaya,South Garo Hills,2025.0,6.0,5,-37.5,6.0
Meghalaya,South Garo Hills,2025.0,8.0,5,0.0,6.0
Meghalaya,South Garo Hills,2025.0,9.0,4,-19.999999999999996,4.666666666666667
Meghalaya,South Garo Hills,2025.0,10.0,9,125.0,6.0
Meghalaya,South Garo Hills,2025.0,11.0,10,11.111111111111116,7.666666666666667
Meghalaya,South Garo Hills,2025.0,12.0,10,0.0,9.666666666666666
Meghalaya,South West Garo Hills,2025.0,1.0,18,,
Meghalaya,South West Garo Hills,2025.0,2.0,6,-66.66666666666667,
Meghalaya,South West Garo Hills,2025.0,3.0,5,-16.666666666666664,9.666666666666666
Meghalaya,South West Garo Hills,2025.0,4.0,4,-19.999999999999996,5.0
Meghalaya,South West Garo Hills,2025.0,5.0,6,50.0,5.0
Meghalaya,South West Garo Hills,2025.0,6.0,3,-50.0,4.333333333333333
Meghalaya,South West Garo Hills,2025.0,8.0,5,66.66666666666667,4.666666666666667
Meghalaya,South West Garo Hills,2025.0,9.0,4,-19.999999999999996,4.0
Meghalaya,South West Garo Hills,2025.0,10.0,5,25.0,4.666666666666667
Meghalaya,South West Garo Hills,2025.0,11.0,6,19.999999999999996,5.0
Meghalaya,South West Garo Hills,2025.0,12.0,6,0.0,5.666666666666667
Meghalaya,South West Khasi Hills,2025.0,1.0,15,,
Meghalaya,South West Khasi Hills,2025.0,2.0,4,-73.33333333333334,
Meghalaya,South West Khasi Hills,2025.0,3.0,5,25.0,8.0
Meghalaya,South West Khasi Hills,2025.0,4.0,3,-40.0,4.0
Meghalaya,South West Khasi Hills,2025.0,5.0,5,66.66666666666667,4.333333333333333
Meghalaya,South West Khasi Hills,2025.0,6.0,4,-19.999999999999996,4.0
Meghalaya,South West Khasi Hills,2025.0,7.0,3,-25.0,4.0
Meghalaya,South West Khasi Hills,2025.0,8.0,5,66.66666666666667,4.0
Meghalaya,South West Khasi Hills,2025.0,9.0,5,0.0,4.333333333333333
Meghalaya,South West Khasi Hills,2025.0,10.0,4,-19.999999999999996,4.666666666666667
Meghalaya,South West Khasi Hills,2025.0,11.0,5,25.0,4.666666666666667
Meghalaya,South West Khasi Hills,2025.0,12.0,5,0.0,4.666666666666667
Meghalaya,West Garo Hills,2025.0,1.0,43,,
Meghalaya,West Garo Hills,2025.0,2.0,12,-72.09302325581395,
Meghalaya,West Garo Hills,2025.0,3.0,16,33.33333333333333,23.666666666666668
Meghalaya,West Garo Hills,2025.0,4.0,8,-50.0,12.0
Meghalaya,West Garo Hills,2025.0,5.0,16,100.0,13.333333333333334
Meghalaya,West Garo Hills,2025.0,6.0,7,-56.25,10.333333333333334
Meghalaya,West Garo Hills,2025.0,7.0,4,-42.85714285714286,9.0
Meghalaya,West Garo Hills,2025.0,8.0,13,225.0,8.0
Meghalaya,West Garo Hills,2025.0,9.0,13,0.0,10.0
Meghalaya,West Garo Hills,2025.0,10.0,17,30.76923076923077,14.333333333333334
Meghalaya,West Garo Hills,2025.0,11.0,12,-29.411764705882348,14.0
Meghalaya,West Garo Hills,2025.0,12.0,14,16.666666666666675,14.333333333333334
Meghalaya,West Jaintia Hills,2025.0,1.0,20,,
Meghalaya,West Jaintia Hills,2025.0,2.0,6,-70.0,
Meghalaya,West Jaintia Hills,2025.0,3.0,7,16.666666666666675,11.0
Meghalaya,West Jaintia Hills,2025.0,4.0,5,-28.57142857142857,6.0
Meghalaya,West Jaintia Hills,2025.0,5.0,7,39.99999999999999,6.333333333333333
Meghalaya,West Jaintia Hills,2025.0,6.0,4,-42.85714285714286,5.333333333333333
Meghalaya,West Jaintia Hills,2025.0,7.0,2,-50.0,4.333333333333333
Meghalaya,West Jaintia Hills,2025.0,8.0,6,200.0,4.0
Meghalaya,West Jaintia Hills,2025.0,9.0,6,0.0,4.666666666666667
Meghalaya,West Jaintia Hills,2025.0,10.0,7,16.666666666666675,6.333333333333333
Meghalaya,West Jaintia Hills,2025.0,11.0,9,28.57142857142858,7.333333333333333
Meghalaya,West Jaintia Hills,2025.0,12.0,7,-22.22222222222222,7.666666666666667
Meghalaya,West Khasi Hills,2025.0,1.0,12,,
Meghalaya,West Khasi Hills,2025.0,2.0,4,-66.66666666666667,
Meghalaya,West Khasi Hills,2025.0,3.0,4,0.0,6.666666666666667
Meghalaya,West Khasi Hills,2025.0,4.0,3,-25.0,3.6666666666666665
Meghalaya,West Khasi Hills,2025.0,5.0,4,33.33333333333333,3.6666666666666665
Meghalaya,West Khasi Hills,2025.0,6.0,4,0.0,3.6666666666666665
Meghalaya,West Khasi Hills,2025.0,7.0,1,-75.0,3.0
Meghalaya,West Khasi Hills,2025.0,8.0,3,200.0,2.6666666666666665
Meghalaya,West Khasi Hills,2025.0,9.0,3,0.0,2.3333333333333335
Meghalaya,West Khasi Hills,2025.0,10.0,4,33.33333333333333,3.3333333333333335
Meghalaya,West Khasi Hills,2025.0,11.0,4,0.0,3.6666666666666665
Meghalaya,West Khasi Hills,2025.0,12.0,6,50.0,4.666666666666667
Mizoram,Aizawl,2025.0,1.0,10,,
Mizoram,Aizawl,2025.0,2.0,17,70.0,
Mizoram,Aizawl,2025.0,3.0,15,-11.764705882352944,14.0
Mizoram,Aizawl,2025.0,4.0,7,-53.333333333333336,13.0
Mizoram,Aizawl,2025.0,5.0,18,157.14285714285717,13.333333333333334
Mizoram,Aizawl,2025.0,6.0,13,-27.77777777777778,12.666666666666666
Mizoram,Aizawl,2025.0,7.0,6,-53.84615384615385,12.333333333333334
Mizoram,Aizawl,2025.0,8.0,16,166.66666666666666,11.666666666666666
Mizoram,Aizawl,2025.0,9.0,17,6.25,13.0
Mizoram,Aizawl,2025.0,10.0,17,0.0,16.666666666666668
Mizoram,Aizawl,2025.0,11.0,8,-52.94117647058824,14.0
Mizoram,Aizawl,2025.0,12.0,15,87.5,13.333333333333334
Mizoram,Champhai,2025.0,1.0,7,,
Mizoram,Champhai,2025.0,2.0,6,-14.28571428571429,
Mizoram,Champhai,2025.0,3.0,5,-16.666666666666664,6.0
Mizoram,Champhai,2025.0,4.0,4,-19.999999999999996,5.0
Mizoram,Champhai,2025.0,5.0,6,50.0,5.0
Mizoram,Champhai,2025.0,6.0,3,-50.0,4.333333333333333
Mizoram,Champhai,2025.0,7.0,2,-33.333333333333336,3.6666666666666665
Mizoram,Champhai,2025.0,8.0,4,100.0,3.0
Mizoram,Champhai,2025.0,9.0,7,75.0,4.333333333333333
Mizoram,Champhai,2025.0,10.0,5,-28.57142857142857,5.333333333333333
Mizoram,Champhai,2025.0,11.0,4,-19.999999999999996,5.333333333333333
Mizoram,Champhai,2025.0,12.0,4,0.0,4.333333333333333
Mizoram,Khawzawl,2025.0,3.0,1,,
Mizoram,Khawzawl,2025.0,4.0,1,0.0,
Mizoram,Khawzawl,2025.0,6.0,1,0.0,1.0
Mizoram,Khawzawl,2025.0,7.0,1,0.0,1.0
Mizoram,Khawzawl,2025.0,10.0,1,0.0,1.0
Mizoram,Khawzawl,2025.0,11.0,2,100.0,1.3333333333333333
Mizoram,Kolasib,2025.0,1.0,2,,
Mizoram,Kolasib,2025.0,2.0,7,250.0,
Mizoram,Kolasib,2025.0,3.0,3,-57.14285714285714,4.0
Mizoram,Kolasib,2025.0,5.0,4,33.33333333333333,4.666666666666667
Mizoram,Kolasib,2025.0,6.0,3,-25.0,3.3333333333333335
Mizoram,Kolasib,2025.0,7.0,3,0.0,3.3333333333333335
Mizoram,Kolasib,2025.0,8.0,5,66.66666666666667,3.6666666666666665
Mizoram,Kolasib,2025.0,9.0,2,-60.0,3.3333333333333335
Mizoram,Kolasib,2025.0,10.0,3,50.0,3.3333333333333335
Mizoram,Kolasib,2025.0,11.0,4,33.33333333333333,3.0
Mizoram,Kolasib,2025.0,12.0,3,-25.0,3.3333333333333335
Mizoram,Lawngtlai,2025.0,1.0,11,,
Mizoram,Lawngtlai,2025.0,2.0,5,-54.54545454545454,
Mizoram,Lawngtlai,2025.0,3.0,4,-19.999999999999996,6.666666666666667
Mizoram,Lawngtlai,2025.0,4.0,4,0.0,4.333333333333333
Mizoram,Lawngtlai,2025.0,5.0,4,0.0,4.0
Mizoram,Lawngtlai,2025.0,6.0,4,0.0,4.0
Mizoram,Lawngtlai,2025.0,7.0,1,-75.0,3.0
Mizoram,Lawngtlai,2025.0,8.0,6,500.0,3.6666666666666665
Mizoram,Lawngtlai,2025.0,9.0,5,-16.666666666666664,4.0
Mizoram,Lawngtlai,2025.0,10.0,5,0.0,5.333333333333333
Mizoram,Lawngtlai,2025.0,11.0,6,19.999999999999996,5.333333333333333
Mizoram,Lawngtlai,2025.0,12.0,7,16.666666666666675,6.0
Mizoram,Lunglei,2025.0,1.0,6,,
Mizoram,Lunglei,2025.0,2.0,11,83.33333333333333,
Mizoram,Lunglei,2025.0,3.0,5,-54.54545454545454,7.333333333333333
Mizoram,Lunglei,2025.0,4.0,1,-80.0,5.666666666666667
Mizoram,Lunglei,2025.0,5.0,4,300.0,3.3333333333333335
Mizoram,Lunglei,2025.0,6.0,4,0.0,3.0
Mizoram,Lunglei,2025.0,7.0,2,-50.0,3.3333333333333335
Mizoram,Lunglei,2025.0,8.0,8,300.0,4.666666666666667
Mizoram,Lunglei,2025.0,9.0,4,-50.0,4.666666666666667
Mizoram,Lunglei,2025.0,10.0,4,0.0,5.333333333333333
Mizoram,Lunglei,2025.0,11.0,7,75.0,5.0
Mizoram,Lunglei,2025.0,12.0,4,-42.85714285714286,5.0
Mizoram,Mamit,2025.0,1.0,3,,
Mizoram,Mamit,2025.0,2.0,1,-66.66666666666667,
Mizoram,Mamit,2025.0,3.0,2,100.0,2.0
Mizoram,Mamit,2025.0,4.0,3,50.0,2.0
Mizoram,Mamit,2025.0,5.0,1,-66.66666666666667,2.0
Mizoram,Mamit,2025.0,6.0,2,100.0,2.0
Mizoram,Mamit,2025.0,8.0,2,0.0,1.6666666666666667
Mizoram,Mamit,2025.0,9.0,2,0.0,2.0
Mizoram,Mamit,2025.0,10.0,1,-50.0,1.6666666666666667
Mizoram,Mamit,2025.0,12.0,1,0.0,1.3333333333333333
Mizoram,Mammit,2025.0,1.0,1,,
Mizoram,Mammit,2025.0,2.0,2,100.0,
Mizoram,Mammit,2025.0,3.0,1,-50.0,1.3333333333333333
Mizoram,Mammit,2025.0,4.0,1,0.0,1.3333333333333333
Mizoram,Mammit,2025.0,5.0,2,100.0,1.3333333333333333
Mizoram,Mammit,2025.0,6.0,1,-50.0,1.3333333333333333
Mizoram,Mammit,2025.0,8.0,1,0.0,1.3333333333333333
Mizoram,Mammit,2025.0,9.0,1,0.0,1.0
Mizoram,Mammit,2025.0,10.0,1,0.0,1.0
Mizoram,Mammit,2025.0,11.0,2,100.0,1.3333333333333333
Mizoram,Mammit,2025.0,12.0,1,-50.0,1.3333333333333333
Mizoram,Saiha,2025.0,1.0,6,,
Mizoram,Saiha,2025.0,2.0,3,-50.0,
Mizoram,Saiha,2025.0,3.0,3,0.0,4.0
Mizoram,Saiha,2025.0,4.0,2,-33.333333333333336,2.6666666666666665
Mizoram,Saiha,2025.0,5.0,2,0.0,2.3333333333333335
Mizoram,Saiha,2025.0,6.0,3,50.0,2.3333333333333335
Mizoram,Saiha,2025.0,7.0,1,-66.66666666666667,2.0
Mizoram,Saiha,2025.0,8.0,2,100.0,2.0
Mizoram,Saiha,2025.0,9.0,1,-50.0,1.3333333333333333
Mizoram,Saiha,2025.0,10.0,2,100.0,1.6666666666666667
Mizoram,Saiha,2025.0,11.0,3,50.0,2.0
Mizoram,Saiha,2025.0,12.0,4,33.33333333333333,3.0
Mizoram,Saitual,2025.0,1.0,2,,
Mizoram,Saitual,2025.0,6.0,1,-50.0,
Mizoram,Saitual,2025.0,8.0,1,0.0,1.3333333333333333
Mizoram,Serchhip,2025.0,1.0,2,,
Mizoram,Serchhip,2025.0,2.0,3,50.0,
Mizoram,Serchhip,2025.0,3.0,4,33.33333333333333,3.0
Mizoram,Serchhip,2025.0,5.0,2,-50.0,3.0
Mizoram,Serchhip,2025.0,6.0,2,0.0,2.6666666666666665
Mizoram,Serchhip,2025.0,8.0,2,0.0,2.0
Mizoram,Serchhip,2025.0,9.0,2,0.0,2.0
Mizoram,Serchhip,2025.0,10.0,2,0.0,2.0
Mizoram,Serchhip,2025.0,11.0,1,-50.0,1.6666666666666667
Mizoram,Serchhip,2025.0,12.0,1,0.0,1.3333333333333333
Nagaland,Chumukedima,2025.0,1.0,2,,
Nagaland,Chumukedima,2025.0,2.0,5,150.0,
Nagaland,Chumukedima,2025.0,3.0,2,-60.0,3.0
Nagaland,Chumukedima,2025.0,5.0,2,0.0,3.0
Nagaland,Chumukedima,2025.0,6.0,1,-50.0,1.6666666666666667
Nagaland,Chumukedima,2025.0,7.0,3,200.0,2.0
Nagaland,Chumukedima,2025.0,8.0,3,0.0,2.3333333333333335
Nagaland,Chumukedima,2025.0,9.0,2,-33.333333333333336,2.6666666666666665
Nagaland,Chumukedima,2025.0,10.0,2,0.0,2.3333333333333335
Nagaland,Chumukedima,2025.0,11.0,4,100.0,2.6666666666666665
Nagaland,Chumukedima,2025.0,12.0,6,50.0,4.0
Nagaland,Dimapur,2025.0,1.0,17,,
Nagaland,Dimapur,2025.0,2.0,8,-52.94117647058824,
Nagaland,Dimapur,2025.0,3.0,8,0.0,11.0
Nagaland,Dimapur,2025.0,4.0,5,-37.5,7.0
Nagaland,Dimapur,2025.0,5.0,8,60.00000000000001,7.0
Nagaland,Dimapur,2025.0,6.0,8,0.0,7.0
Nagaland,Dimapur,2025.0,7.0,4,-50.0,6.666666666666667
Nagaland,Dimapur,2025.0,8.0,11,175.0,7.666666666666667
Nagaland,Dimapur,2025.0,9.0,7,-36.36363636363637,7.333333333333333
Nagaland,Dimapur,2025.0,10.0,7,0.0,8.333333333333334
Nagaland,Dimapur,2025.0,11.0,7,0.0,7.0
Nagaland,Dimapur,2025.0,12.0,9,28.57142857142858,7.666666666666667
Nagaland,Kiphire,2025.0,1.0,3,,
Nagaland,Kiphire,2025.0,2.0,2,-33.333333333333336,
Nagaland,Kiphire,2025.0,3.0,2,0.0,2.3333333333333335
Nagaland,Kiphire,2025.0,4.0,1,-50.0,1.6666666666666667
Nagaland,Kiphire,2025.0,5.0,2,100.0,1.6666666666666667
Nagaland,Kiphire,2025.0,6.0,2,0.0,1.6666666666666667
Nagaland,Kiphire,2025.0,7.0,1,-50.0,1.6666666666666667
Nagaland,Kiphire,2025.0,8.0,2,100.0,1.6666666666666667
Nagaland,Kiphire,2025.0,9.0,2,0.0,1.6666666666666667
Nagaland,Kiphire,2025.0,10.0,2,0.0,2.0
Nagaland,Kiphire,2025.0,11.0,2,0.0,2.0
Nagaland,Kiphire,2025.0,12.0,3,50.0,2.3333333333333335
Nagaland,Kohima,2025.0,1.0,14,,
Nagaland,Kohima,2025.0,2.0,9,-35.71428571428571,
Nagaland,Kohima,2025.0,3.0,7,-22.22222222222222,10.0
Nagaland,Kohima,2025.0,4.0,4,-42.85714285714286,6.666666666666667
Nagaland,Kohima,2025.0,5.0,7,75.0,6.0
Nagaland,Kohima,2025.0,6.0,3,-57.14285714285714,4.666666666666667
Nagaland,Kohima,2025.0,7.0,4,33.33333333333333,4.666666666666667
Nagaland,Kohima,2025.0,8.0,8,100.0,5.0
Nagaland,Kohima,2025.0,9.0,9,12.5,7.0
Nagaland,Kohima,2025.0,10.0,8,-11.111111111111116,8.333333333333334
Nagaland,Kohima,2025.0,11.0,5,-37.5,7.333333333333333
Nagaland,Kohima,2025.0,12.0,3,-40.0,5.333333333333333
Nagaland,Longleng,2025.0,1.0,4,,
Nagaland,Longleng,2025.0,2.0,2,-50.0,
Nagaland,Longleng,2025.0,3.0,1,-50.0,2.3333333333333335
Nagaland,Longleng,2025.0,4.0,1,0.0,1.3333333333333333
Nagaland,Longleng,2025.0,5.0,3,200.0,1.6666666666666667
Nagaland,Longleng,2025.0,6.0,2,-33.333333333333336,2.0
Nagaland,Longleng,2025.0,7.0,2,0.0,2.3333333333333335
Nagaland,Longleng,2025.0,8.0,2,0.0,2.0
Nagaland,Longleng,2025.0,9.0,1,-50.0,1.6666666666666667
Nagaland,Longleng,2025.0,10.0,2,100.0,1.6666666666666667
Nagaland,Longleng,2025.0,11.0,2,0.0,1.6666666666666667
Nagaland,Longleng,2025.0,12.0,1,-50.0,1.6666666666666667
Nagaland,Meluri,2025.0,1.0,1,,
Nagaland,Meluri,2025.0,3.0,1,0.0,
Nagaland,Meluri,2025.0,9.0,1,0.0,1.0
Nagaland,Meluri,2025.0,10.0,1,0.0,1.0
Nagaland,Meluri,2025.0,12.0,2,100.0,1.3333333333333333
Nagaland,Mokokchung,2025.0,1.0,6,,
